V1,ANIMAL_ID,HERD,SEX,FIX_ID,FIX_DATE,FIX_TIME,X_COORD,Y_COORD,Fix_Time_Delta,COLLAR_TYPE_CL,AGE,idate,itime,year,month,JDate
1296336,mr2009a28,MIDRIDGE,F,5352809,2010-05-25,04:00:21,-54.81638024,47.9763161,7172,GPS,255,2010-05-25,04:00:21,2010,5,145
1296337,mr2009a28,MIDRIDGE,F,5352810,2010-05-25,06:00:42,-54.8162654,47.97608384,7221,GPS,255,2010-05-25,06:00:42,2010,5,145
1296338,mr2009a28,MIDRIDGE,F,5352811,2010-05-25,08:00:52,-54.81690896,47.97575871,7210,GPS,255,2010-05-25,08:00:52,2010,5,145
1296339,mr2009a28,MIDRIDGE,F,5352812,2010-05-25,10:00:53,-54.81720507,47.97595569,7201,GPS,255,2010-05-25,10:00:53,2010,5,145
1296340,mr2009a28,MIDRIDGE,F,5352813,2010-05-25,12:00:54,-54.81719484,47.97596115,7201,GPS,255,2010-05-25,12:00:54,2010,5,145
1296341,mr2009a28,MIDRIDGE,F,5352814,2010-05-25,14:00:27,-54.81742652,47.9757738,7173,GPS,255,2010-05-25,14:00:27,2010,5,145
1296342,mr2009a28,MIDRIDGE,F,5352815,2010-05-25,16:00:55,-54.81538882,47.97706482,7228,GPS,255,2010-05-25,16:00:55,2010,5,145
1296343,mr2009a28,MIDRIDGE,F,5352816,2010-05-25,18:00:28,-54.81380374,47.97743104,7173,GPS,255,2010-05-25,18:00:28,2010,5,145
1296344,mr2009a28,MIDRIDGE,F,5352817,2010-05-25,20:00:53,-54.8133531,47.97747516,7225,GPS,255,2010-05-25,20:00:53,2010,5,145
1296345,mr2009a28,MIDRIDGE,F,5352818,2010-05-25,22:01:11,-54.81171916,47.97919808,7218,GPS,255,2010-05-25,22:01:11,2010,5,145
1296346,mr2009a28,MIDRIDGE,F,5352819,2010-05-26,00:00:53,-54.80482995,47.97846036,7182,GPS,255,2010-05-26,00:00:53,2010,5,146
1296347,mr2009a28,MIDRIDGE,F,5352820,2010-05-26,02:00:55,-54.8045737,47.97835646,7202,GPS,255,2010-05-26,02:00:55,2010,5,146
1296348,mr2009a28,MIDRIDGE,F,5352821,2010-05-26,04:00:39,-54.80478627,47.97872846,7184,GPS,255,2010-05-26,04:00:39,2010,5,146
1296349,mr2009a28,MIDRIDGE,F,5352822,2010-05-26,06:00:48,-54.8046858,47.97863633,7209,GPS,255,2010-05-26,06:00:48,2010,5,146
1296350,mr2009a28,MIDRIDGE,F,5352823,2010-05-26,08:00:23,-54.80514194,47.97951559,7175,GPS,255,2010-05-26,08:00:23,2010,5,146
1296351,mr2009a28,MIDRIDGE,F,5352824,2010-05-26,10:00:54,-54.80162527,47.97919845,7231,GPS,255,2010-05-26,10:00:54,2010,5,146
1296352,mr2009a28,MIDRIDGE,F,5352825,2010-05-26,12:00:52,-54.79874509,47.98243172,7198,GPS,255,2010-05-26,12:00:52,2010,5,146
1296353,mr2009a28,MIDRIDGE,F,5352826,2010-05-26,14:00:50,-54.71977546,47.97394585,7198,GPS,255,2010-05-26,14:00:50,2010,5,146
1296354,mr2009a28,MIDRIDGE,F,5352827,2010-05-26,16:00:20,-54.71822585,47.97302847,7170,GPS,255,2010-05-26,16:00:20,2010,5,146
1296355,mr2009a28,MIDRIDGE,F,5352828,2010-05-26,18:00:53,-54.71816696,47.97295116,7233,GPS,255,2010-05-26,18:00:53,2010,5,146
1296356,mr2009a28,MIDRIDGE,F,5352829,2010-05-26,20:00:53,-54.7186639,47.97240071,7200,GPS,255,2010-05-26,20:00:53,2010,5,146
1296357,mr2009a28,MIDRIDGE,F,5352830,2010-05-26,22:00:55,-54.70984319,47.96813695,7202,GPS,255,2010-05-26,22:00:55,2010,5,146
1296358,mr2009a28,MIDRIDGE,F,5352831,2010-05-27,00:00:36,-54.70147695,47.96230181,7181,GPS,255,2010-05-27,00:00:36,2010,5,147
1296359,mr2009a28,MIDRIDGE,F,5352832,2010-05-27,02:01:12,-54.70120015,47.96240726,7236,GPS,255,2010-05-27,02:01:12,2010,5,147
1296360,mr2009a28,MIDRIDGE,F,5352833,2010-05-27,04:00:58,-54.70140548,47.96238975,7186,GPS,255,2010-05-27,04:00:58,2010,5,147
1296361,mr2009a28,MIDRIDGE,F,5352834,2010-05-27,06:00:14,-54.70121196,47.96223926,7156,GPS,255,2010-05-27,06:00:14,2010,5,147
1296362,mr2009a28,MIDRIDGE,F,5352835,2010-05-27,08:00:55,-54.7012607,47.96236966,7241,GPS,255,2010-05-27,08:00:55,2010,5,147
1296363,mr2009a28,MIDRIDGE,F,5352836,2010-05-27,10:00:54,-54.70121467,47.96223929,7199,GPS,255,2010-05-27,10:00:54,2010,5,147
1296364,mr2009a28,MIDRIDGE,F,5352837,2010-05-27,12:00:48,-54.70132395,47.96227186,7194,GPS,255,2010-05-27,12:00:48,2010,5,147
1296365,mr2009a28,MIDRIDGE,F,5352838,2010-05-27,14:00:14,-54.70172812,47.96158216,7166,GPS,255,2010-05-27,14:00:14,2010,5,147
1296366,mr2009a28,MIDRIDGE,F,5352839,2010-05-27,16:00:44,-54.7015409,47.96136224,7230,GPS,255,2010-05-27,16:00:44,2010,5,147
1296367,mr2009a28,MIDRIDGE,F,5352840,2010-05-27,18:00:42,-54.70179544,47.96155065,7198,GPS,255,2010-05-27,18:00:42,2010,5,147
1296368,mr2009a28,MIDRIDGE,F,5352841,2010-05-27,20:00:55,-54.70156101,47.96164744,7213,GPS,255,2010-05-27,20:00:55,2010,5,147
1296369,mr2009a28,MIDRIDGE,F,5352842,2010-05-27,22:00:48,-54.70174032,47.96134141,7193,GPS,255,2010-05-27,22:00:48,2010,5,147
1296370,mr2009a28,MIDRIDGE,F,5352843,2010-05-28,00:00:55,-54.70171759,47.96149351,7207,GPS,255,2010-05-28,00:00:55,2010,5,148
1296371,mr2009a28,MIDRIDGE,F,5352844,2010-05-28,02:00:55,-54.70165569,47.96156121,7200,GPS,255,2010-05-28,02:00:55,2010,5,148
1296372,mr2009a28,MIDRIDGE,F,5352845,2010-05-28,04:00:41,-54.70179544,47.96153861,7186,GPS,255,2010-05-28,04:00:41,2010,5,148
1296373,mr2009a28,MIDRIDGE,F,5352846,2010-05-28,06:00:14,-54.70176169,47.96143018,7173,GPS,255,2010-05-28,06:00:14,2010,5,148
1296374,mr2009a28,MIDRIDGE,F,5352847,2010-05-28,08:00:27,-54.70175675,47.96155382,7213,GPS,255,2010-05-28,08:00:27,2010,5,148
1296375,mr2009a28,MIDRIDGE,F,5352848,2010-05-28,10:01:11,-54.70178036,47.96131417,7244,GPS,255,2010-05-28,10:01:11,2010,5,148
1296376,mr2009a28,MIDRIDGE,F,5352849,2010-05-28,12:00:52,-54.70167108,47.96128762,7181,GPS,255,2010-05-28,12:00:52,2010,5,148
1296377,mr2009a28,MIDRIDGE,F,5352850,2010-05-28,14:00:15,-54.70165792,47.9614014,7163,GPS,255,2010-05-28,14:00:15,2010,5,148
1296378,mr2009a28,MIDRIDGE,F,5352851,2010-05-28,16:00:44,-54.70163829,47.96125195,7229,GPS,255,2010-05-28,16:00:44,2010,5,148
1296379,mr2009a28,MIDRIDGE,F,5352852,2010-05-28,18:00:48,-54.70142484,47.96155241,7204,GPS,255,2010-05-28,18:00:48,2010,5,148
1296380,mr2009a28,MIDRIDGE,F,5352853,2010-05-28,20:00:54,-54.70170076,47.96159473,7206,GPS,255,2010-05-28,20:00:54,2010,5,148
1296381,mr2009a28,MIDRIDGE,F,5352854,2010-05-28,22:00:41,-54.70126005,47.96152787,7187,GPS,255,2010-05-28,22:00:41,2010,5,148
1296382,mr2009a28,MIDRIDGE,F,5352855,2010-05-29,00:00:50,-54.70174718,47.96153793,7209,GPS,255,2010-05-29,00:00:50,2010,5,149
1296383,mr2009a28,MIDRIDGE,F,5352856,2010-05-29,02:00:21,-54.70167252,47.96155634,7171,GPS,255,2010-05-29,02:00:21,2010,5,149
1296384,mr2009a28,MIDRIDGE,F,5352857,2010-05-29,04:00:56,-54.70136063,47.96147507,7235,GPS,255,2010-05-29,04:00:56,2010,5,149
1296385,mr2009a28,MIDRIDGE,F,5352858,2010-05-29,06:00:23,-54.70133742,47.96146131,7167,GPS,255,2010-05-29,06:00:23,2010,5,149
1296386,mr2009a28,MIDRIDGE,F,5352859,2010-05-29,08:00:39,-54.70162881,47.96148068,7216,GPS,255,2010-05-29,08:00:39,2010,5,149
1296387,mr2009a28,MIDRIDGE,F,5352860,2010-05-29,10:00:53,-54.67393532,47.96594517,7214,GPS,255,2010-05-29,10:00:53,2010,5,149
1296388,mr2009a28,MIDRIDGE,F,5352861,2010-05-29,12:00:48,-54.67318009,47.96714217,7195,GPS,255,2010-05-29,12:00:48,2010,5,149
1296389,mr2009a28,MIDRIDGE,F,5352862,2010-05-29,14:00:23,-54.67498317,47.96521097,7175,GPS,255,2010-05-29,14:00:23,2010,5,149
1296390,mr2009a28,MIDRIDGE,F,5352863,2010-05-29,16:00:20,-54.67615014,47.96482131,7197,GPS,255,2010-05-29,16:00:20,2010,5,149
1296391,mr2009a28,MIDRIDGE,F,5352864,2010-05-29,18:00:47,-54.67594179,47.96444258,7227,GPS,255,2010-05-29,18:00:47,2010,5,149
1296392,mr2009a28,MIDRIDGE,F,5352865,2010-05-29,20:00:53,-54.6750719,47.96376631,7206,GPS,255,2010-05-29,20:00:53,2010,5,149
1296393,mr2009a28,MIDRIDGE,F,5352866,2010-05-29,22:00:41,-54.67568784,47.96392241,7188,GPS,255,2010-05-29,22:00:41,2010,5,149
1296394,mr2009a28,MIDRIDGE,F,5352867,2010-05-30,00:00:53,-54.67519208,47.96383288,7212,GPS,255,2010-05-30,00:00:53,2010,5,150
1296395,mr2009a28,MIDRIDGE,F,5352868,2010-05-30,02:00:43,-54.67512962,47.96414193,7190,GPS,255,2010-05-30,02:00:43,2010,5,150
1296396,mr2009a28,MIDRIDGE,F,5352869,2010-05-30,04:00:55,-54.67545153,47.96408814,7212,GPS,255,2010-05-30,04:00:55,2010,5,150
1296397,mr2009a28,MIDRIDGE,F,5352870,2010-05-30,06:00:38,-54.67556448,47.96393084,7183,GPS,255,2010-05-30,06:00:38,2010,5,150
1296398,mr2009a28,MIDRIDGE,F,5352871,2010-05-30,08:00:54,-54.67556965,47.96330964,7216,GPS,255,2010-05-30,08:00:54,2010,5,150
1296399,mr2009a28,MIDRIDGE,F,5352872,2010-05-30,10:00:22,-54.67643592,47.9638529,7168,GPS,255,2010-05-30,10:00:22,2010,5,150
1296400,mr2009a28,MIDRIDGE,F,5352873,2010-05-30,12:00:53,-54.6766263,47.96358088,7231,GPS,255,2010-05-30,12:00:53,2010,5,150
1296401,mr2009a28,MIDRIDGE,F,5352874,2010-05-30,14:00:23,-54.67411148,47.96438689,7170,GPS,255,2010-05-30,14:00:23,2010,5,150
1296402,mr2009a28,MIDRIDGE,F,5352875,2010-05-30,16:00:43,-54.67586059,47.96321743,7220,GPS,255,2010-05-30,16:00:43,2010,5,150
1296403,mr2009a28,MIDRIDGE,F,5352876,2010-05-30,18:00:41,-54.67456371,47.96240582,7198,GPS,255,2010-05-30,18:00:41,2010,5,150
1296404,mr2009a28,MIDRIDGE,F,5352877,2010-05-30,20:00:24,-54.67566859,47.9627741,7183,GPS,255,2010-05-30,20:00:24,2010,5,150
1296405,mr2009a28,MIDRIDGE,F,5352878,2010-05-30,22:00:24,-54.67477983,47.96115526,7200,GPS,255,2010-05-30,22:00:24,2010,5,150
1296406,mr2009a28,MIDRIDGE,F,5352879,2010-05-31,00:00:46,-54.67450131,47.96109706,7222,GPS,255,2010-05-31,00:00:46,2010,5,151
1296407,mr2009a28,MIDRIDGE,F,5352880,2010-05-31,02:00:54,-54.67480444,47.96116903,7208,GPS,255,2010-05-31,02:00:54,2010,5,151
1296408,mr2009a28,MIDRIDGE,F,5352881,2010-05-31,04:00:56,-54.67372856,47.96147569,7202,GPS,255,2010-05-31,04:00:56,2010,5,151
1296409,mr2009a28,MIDRIDGE,F,5352882,2010-05-31,06:00:23,-54.67322816,47.96169974,7167,GPS,255,2010-05-31,06:00:23,2010,5,151
1296410,mr2009a28,MIDRIDGE,F,5352883,2010-05-31,08:00:57,-54.67299154,47.96120807,7234,GPS,255,2010-05-31,08:00:57,2010,5,151
1296411,mr2009a28,MIDRIDGE,F,5352884,2010-05-31,10:00:41,-54.67315359,47.96280454,7184,GPS,255,2010-05-31,10:00:41,2010,5,151
1296412,mr2009a28,MIDRIDGE,F,5352885,2010-05-31,12:00:31,-54.61014066,47.92819696,7190,GPS,255,2010-05-31,12:00:31,2010,5,151
1296413,mr2009a28,MIDRIDGE,F,5352886,2010-05-31,14:00:49,-54.60423483,47.90949854,7218,GPS,255,2010-05-31,14:00:49,2010,5,151
1296414,mr2009a28,MIDRIDGE,F,5352887,2010-05-31,16:00:35,-54.60445205,47.90930717,7186,GPS,255,2010-05-31,16:00:35,2010,5,151
1296415,mr2009a28,MIDRIDGE,F,5352888,2010-05-31,18:01:18,-54.60441016,47.90933109,7243,GPS,255,2010-05-31,18:01:18,2010,5,151
1296416,mr2009a28,MIDRIDGE,F,5352889,2010-05-31,20:00:51,-54.59768637,47.90279897,7173,GPS,255,2010-05-31,20:00:51,2010,5,151
1296417,mr2009a28,MIDRIDGE,F,5352890,2010-05-31,22:00:24,-54.5863217,47.89856789,7173,GPS,255,2010-05-31,22:00:24,2010,5,151
1306975,mr2009a29,MIDRIDGE,F,5355517,2010-05-01,00:01:11,-55.0155245,48.52377485,14399,GPS,255,2010-05-01,00:01:11,2010,5,121
1306976,mr2009a29,MIDRIDGE,F,5355518,2010-05-01,05:00:56,-55.01469278,48.52414534,17985,GPS,255,2010-05-01,05:00:56,2010,5,121
1306977,mr2009a29,MIDRIDGE,F,5355519,2010-05-01,10:01:23,-55.01151214,48.52520942,18027,GPS,255,2010-05-01,10:01:23,2010,5,121
1306978,mr2009a29,MIDRIDGE,F,5355520,2010-05-01,15:00:48,-55.0166559,48.52489205,17965,GPS,255,2010-05-01,15:00:48,2010,5,121
1306979,mr2009a29,MIDRIDGE,F,5355521,2010-05-01,20:01:24,-55.01549581,48.52483624,18036,GPS,255,2010-05-01,20:01:24,2010,5,121
1306980,mr2009a29,MIDRIDGE,F,5355522,2010-05-02,00:00:54,-55.01526168,48.52390365,14370,GPS,255,2010-05-02,00:00:54,2010,5,122
1306981,mr2009a29,MIDRIDGE,F,5355523,2010-05-02,05:00:44,-55.01471163,48.52413772,17990,GPS,255,2010-05-02,05:00:44,2010,5,122
1306982,mr2009a29,MIDRIDGE,F,5355524,2010-05-02,10:01:56,-55.01167609,48.52256222,18072,GPS,255,2010-05-02,10:01:56,2010,5,122
1306983,mr2009a29,MIDRIDGE,F,5355525,2010-05-02,15:02:41,-55.01392416,48.52383963,18045,GPS,255,2010-05-02,15:02:41,2010,5,122
1306984,mr2009a29,MIDRIDGE,F,5355526,2010-05-02,20:01:23,-55.01391869,48.52444601,17922,GPS,255,2010-05-02,20:01:23,2010,5,122
1306985,mr2009a29,MIDRIDGE,F,5355527,2010-05-03,00:01:18,-55.01945899,48.52737407,14395,GPS,255,2010-05-03,00:01:18,2010,5,123
1306986,mr2009a29,MIDRIDGE,F,5355528,2010-05-03,05:02:18,-55.01956765,48.52724319,18060,GPS,255,2010-05-03,05:02:18,2010,5,123
1306987,mr2009a29,MIDRIDGE,F,5355529,2010-05-03,10:01:46,-55.01861352,48.52576243,17968,GPS,255,2010-05-03,10:01:46,2010,5,123
1306988,mr2009a29,MIDRIDGE,F,5355530,2010-05-03,15:00:53,-55.01616993,48.52366787,17947,GPS,255,2010-05-03,15:00:53,2010,5,123
1306989,mr2009a29,MIDRIDGE,F,5355531,2010-05-03,20:01:41,-55.01547324,48.5221749,18048,GPS,255,2010-05-03,20:01:41,2010,5,123
1306990,mr2009a29,MIDRIDGE,F,5355532,2010-05-04,00:01:47,-55.01550748,48.52132929,14406,GPS,255,2010-05-04,00:01:47,2010,5,124
1306991,mr2009a29,MIDRIDGE,F,5355533,2010-05-04,05:01:18,-55.01426556,48.52231233,17971,GPS,255,2010-05-04,05:01:18,2010,5,124
1306992,mr2009a29,MIDRIDGE,F,5355534,2010-05-04,10:02:07,-55.01195443,48.52234015,18049,GPS,255,2010-05-04,10:02:07,2010,5,124
1306993,mr2009a29,MIDRIDGE,F,5355535,2010-05-04,15:00:49,-55.01465507,48.52417247,17922,GPS,255,2010-05-04,15:00:49,2010,5,124
1306994,mr2009a29,MIDRIDGE,F,5355536,2010-05-04,20:02:41,-55.01177591,48.52264463,18112,GPS,255,2010-05-04,20:02:41,2010,5,124
1306995,mr2009a29,MIDRIDGE,F,5355537,2010-05-05,00:00:54,-55.01392425,48.5244295,14293,GPS,255,2010-05-05,00:00:54,2010,5,125
1306996,mr2009a29,MIDRIDGE,F,5355538,2010-05-05,05:03:08,-55.01469285,48.52476613,18134,GPS,255,2010-05-05,05:03:08,2010,5,125
1306997,mr2009a29,MIDRIDGE,F,5355539,2010-05-05,10:00:50,-55.01771216,48.52721576,17862,GPS,255,2010-05-05,10:00:50,2010,5,125
1306998,mr2009a29,MIDRIDGE,F,5355540,2010-05-05,15:01:10,-55.02472129,48.52937657,18020,GPS,255,2010-05-05,15:01:10,2010,5,125
1306999,mr2009a29,MIDRIDGE,F,5355541,2010-05-05,20:00:53,-55.02776265,48.52945174,17983,GPS,255,2010-05-05,20:00:53,2010,5,125
1307000,mr2009a29,MIDRIDGE,F,5355542,2010-05-06,00:00:43,-55.03621369,48.53000591,14390,GPS,255,2010-05-06,00:00:43,2010,5,126
1307001,mr2009a29,MIDRIDGE,F,5355543,2010-05-06,05:01:11,-55.03649192,48.52978377,18028,GPS,255,2010-05-06,05:01:11,2010,5,126
1307002,mr2009a29,MIDRIDGE,F,5355544,2010-05-06,10:00:59,-55.0294471,48.52869607,17988,GPS,255,2010-05-06,10:00:59,2010,5,126
1307003,mr2009a29,MIDRIDGE,F,5355545,2010-05-06,15:01:18,-55.06536052,48.53133199,18019,GPS,255,2010-05-06,15:01:18,2010,5,126
1307004,mr2009a29,MIDRIDGE,F,5355546,2010-05-06,20:01:12,-55.07498396,48.54005008,17994,GPS,255,2010-05-06,20:01:12,2010,5,126
1307005,mr2009a29,MIDRIDGE,F,5355547,2010-05-07,00:01:42,-55.05637627,48.54328396,14430,GPS,255,2010-05-07,00:01:42,2010,5,127
1307006,mr2009a29,MIDRIDGE,F,5355548,2010-05-07,05:01:18,-55.04877516,48.54711657,17976,GPS,255,2010-05-07,05:01:18,2010,5,127
1307007,mr2009a29,MIDRIDGE,F,5355549,2010-05-07,10:00:50,-55.03848961,48.54307121,17972,GPS,255,2010-05-07,10:00:50,2010,5,127
1307008,mr2009a29,MIDRIDGE,F,5355550,2010-05-07,15:00:48,-55.03371889,48.53620304,17998,GPS,255,2010-05-07,15:00:48,2010,5,127
1307009,mr2009a29,MIDRIDGE,F,5355551,2010-05-07,20:00:54,-55.01876703,48.53288515,18006,GPS,255,2010-05-07,20:00:54,2010,5,127
1307010,mr2009a29,MIDRIDGE,F,5355552,2010-05-08,00:01:24,-55.02386959,48.52967182,14430,GPS,255,2010-05-08,00:01:24,2010,5,128
1307011,mr2009a29,MIDRIDGE,F,5355553,2010-05-08,05:01:18,-55.02394834,48.5296448,17994,GPS,255,2010-05-08,05:01:18,2010,5,128
1307012,mr2009a29,MIDRIDGE,F,5355554,2010-05-08,10:00:44,-55.02697895,48.52770665,17966,GPS,255,2010-05-08,10:00:44,2010,5,128
1307013,mr2009a29,MIDRIDGE,F,5355555,2010-05-08,15:00:47,-55.02739228,48.52387618,18003,GPS,255,2010-05-08,15:00:47,2010,5,128
1307014,mr2009a29,MIDRIDGE,F,5355556,2010-05-08,20:02:09,-55.02516664,48.52114775,18082,GPS,255,2010-05-08,20:02:09,2010,5,128
1307015,mr2009a29,MIDRIDGE,F,5355557,2010-05-09,00:01:53,-55.02209349,48.52034919,14384,GPS,255,2010-05-09,00:01:53,2010,5,129
1307016,mr2009a29,MIDRIDGE,F,5355558,2010-05-09,05:01:53,-55.02386885,48.52016101,18000,GPS,255,2010-05-09,05:01:53,2010,5,129
1307017,mr2009a29,MIDRIDGE,F,5355559,2010-05-09,10:00:54,-55.02168977,48.52020719,17941,GPS,255,2010-05-09,10:00:54,2010,5,129
1307018,mr2009a29,MIDRIDGE,F,5355560,2010-05-09,15:00:49,-55.02395827,48.52239036,17995,GPS,255,2010-05-09,15:00:49,2010,5,129
1307019,mr2009a29,MIDRIDGE,F,5355561,2010-05-09,20:01:32,-55.0290934,48.51799875,18043,GPS,255,2010-05-09,20:01:32,2010,5,129
1307020,mr2009a29,MIDRIDGE,F,5355562,2010-05-10,00:01:38,-55.02550482,48.52090509,14406,GPS,255,2010-05-10,00:01:38,2010,5,130
1307021,mr2009a29,MIDRIDGE,F,5355563,2010-05-10,05:00:59,-55.02507452,48.52092994,17961,GPS,255,2010-05-10,05:00:59,2010,5,130
1307022,mr2009a29,MIDRIDGE,F,5355564,2010-05-10,10:00:50,-55.02403939,48.52293555,17991,GPS,255,2010-05-10,10:00:50,2010,5,130
1307023,mr2009a29,MIDRIDGE,F,5355565,2010-05-10,15:01:17,-55.01509386,48.52126288,18027,GPS,255,2010-05-10,15:01:17,2010,5,130
1307024,mr2009a29,MIDRIDGE,F,5355566,2010-05-10,20:01:57,-55.01836253,48.52396079,18040,GPS,255,2010-05-10,20:01:57,2010,5,130
1307025,mr2009a29,MIDRIDGE,F,5355567,2010-05-11,00:00:47,-55.02285238,48.52551726,14330,GPS,255,2010-05-11,00:00:47,2010,5,131
1307026,mr2009a29,MIDRIDGE,F,5355568,2010-05-11,05:00:50,-55.02483301,48.52499837,18003,GPS,255,2010-05-11,05:00:50,2010,5,131
1307027,mr2009a29,MIDRIDGE,F,5355569,2010-05-11,10:00:43,-55.02414029,48.52626742,17993,GPS,255,2010-05-11,10:00:43,2010,5,131
1307028,mr2009a29,MIDRIDGE,F,5355570,2010-05-11,15:00:44,-55.02473113,48.52540184,18001,GPS,255,2010-05-11,15:00:44,2010,5,131
1307029,mr2009a29,MIDRIDGE,F,5355571,2010-05-11,20:00:44,-55.02346534,48.52798081,18000,GPS,255,2010-05-11,20:00:44,2010,5,131
1307030,mr2009a29,MIDRIDGE,F,5355572,2010-05-12,00:01:40,-55.02309032,48.52765911,14456,GPS,255,2010-05-12,00:01:40,2010,5,132
1307031,mr2009a29,MIDRIDGE,F,5355573,2010-05-12,05:00:47,-55.02258683,48.52771717,17947,GPS,255,2010-05-12,05:00:47,2010,5,132
1307032,mr2009a29,MIDRIDGE,F,5355574,2010-05-12,10:01:26,-55.02537637,48.52813352,18039,GPS,255,2010-05-12,10:01:26,2010,5,132
1307033,mr2009a29,MIDRIDGE,F,5355575,2010-05-12,15:00:48,-55.02904886,48.52837084,17962,GPS,255,2010-05-12,15:00:48,2010,5,132
1307034,mr2009a29,MIDRIDGE,F,5355576,2010-05-12,20:00:54,-55.02871301,48.52887718,18006,GPS,255,2010-05-12,20:00:54,2010,5,132
1307035,mr2009a29,MIDRIDGE,F,5355577,2010-05-13,00:00:50,-55.03004921,48.52819309,14396,GPS,255,2010-05-13,00:00:50,2010,5,133
1307036,mr2009a29,MIDRIDGE,F,5355578,2010-05-13,05:01:12,-55.0298669,48.52736092,18022,GPS,255,2010-05-13,05:01:12,2010,5,133
1307037,mr2009a29,MIDRIDGE,F,5355579,2010-05-13,10:01:12,-55.02840175,48.53012424,18000,GPS,255,2010-05-13,10:01:12,2010,5,133
1307038,mr2009a29,MIDRIDGE,F,5355580,2010-05-13,15:01:12,-55.03197598,48.52886128,18000,GPS,255,2010-05-13,15:01:12,2010,5,133
1307039,mr2009a29,MIDRIDGE,F,5355581,2010-05-13,20:00:47,-55.04042881,48.52698303,17975,GPS,255,2010-05-13,20:00:47,2010,5,133
1307040,mr2009a29,MIDRIDGE,F,5355582,2010-05-14,00:01:24,-55.03306508,48.52605692,14437,GPS,255,2010-05-14,00:01:24,2010,5,134
1307041,mr2009a29,MIDRIDGE,F,5355583,2010-05-14,05:01:17,-55.03175639,48.52614833,17993,GPS,255,2010-05-14,05:01:17,2010,5,134
1307042,mr2009a29,MIDRIDGE,F,5355584,2010-05-14,10:01:41,-55.02659108,48.531453,18024,GPS,255,2010-05-14,10:01:41,2010,5,134
1307043,mr2009a29,MIDRIDGE,F,5355585,2010-05-14,15:00:50,-55.02519031,48.52874984,17949,GPS,255,2010-05-14,15:00:50,2010,5,134
1307044,mr2009a29,MIDRIDGE,F,5355586,2010-05-14,20:01:51,-55.02550425,48.52568181,18061,GPS,255,2010-05-14,20:01:51,2010,5,134
1307045,mr2009a29,MIDRIDGE,F,5355587,2010-05-15,00:02:47,-55.02232596,48.52682751,14456,GPS,255,2010-05-15,00:02:47,2010,5,135
1307046,mr2009a29,MIDRIDGE,F,5355588,2010-05-15,05:00:49,-55.02241133,48.52681442,17882,GPS,255,2010-05-15,05:00:49,2010,5,135
1307047,mr2009a29,MIDRIDGE,F,5355589,2010-05-15,10:00:44,-55.02584105,48.52784102,17995,GPS,255,2010-05-15,10:00:44,2010,5,135
1307048,mr2009a29,MIDRIDGE,F,5355590,2010-05-15,15:00:43,-55.02353861,48.52820028,17999,GPS,255,2010-05-15,15:00:43,2010,5,135
1307049,mr2009a29,MIDRIDGE,F,5355591,2010-05-15,20:00:43,-55.0244209,48.52644596,18000,GPS,255,2010-05-15,20:00:43,2010,5,135
1307050,mr2009a29,MIDRIDGE,F,5355592,2010-05-16,00:01:31,-55.02482534,48.52539469,14448,GPS,255,2010-05-16,00:01:31,2010,5,136
1307051,mr2009a29,MIDRIDGE,F,5355593,2010-05-16,05:00:49,-55.02422538,48.52543332,17958,GPS,255,2010-05-16,05:00:49,2010,5,136
1307052,mr2009a29,MIDRIDGE,F,5355594,2010-05-16,10:00:54,-55.02469599,48.52647311,18005,GPS,255,2010-05-16,10:00:54,2010,5,136
1307053,mr2009a29,MIDRIDGE,F,5355595,2010-05-16,15:01:58,-55.02250673,48.52689387,18064,GPS,255,2010-05-16,15:01:58,2010,5,136
1307054,mr2009a29,MIDRIDGE,F,5355596,2010-05-16,20:02:17,-55.02338707,48.52594477,18019,GPS,255,2010-05-16,20:02:17,2010,5,136
1307055,mr2009a29,MIDRIDGE,F,5355597,2010-05-17,00:01:23,-55.02324036,48.52483143,14346,GPS,255,2010-05-17,00:01:23,2010,5,137
1307056,mr2009a29,MIDRIDGE,F,5355598,2010-05-17,05:00:54,-55.02235423,48.52493433,17971,GPS,255,2010-05-17,05:00:54,2010,5,137
1307057,mr2009a29,MIDRIDGE,F,5355599,2010-05-17,10:02:09,-55.01893475,48.5236987,18075,GPS,255,2010-05-17,10:02:09,2010,5,137
1307058,mr2009a29,MIDRIDGE,F,5355600,2010-05-17,15:00:54,-55.01529805,48.52230529,17925,GPS,255,2010-05-17,15:00:54,2010,5,137
1307059,mr2009a29,MIDRIDGE,F,5355601,2010-05-17,20:02:17,-55.01219192,48.52436886,18083,GPS,255,2010-05-17,20:02:17,2010,5,137
1307060,mr2009a29,MIDRIDGE,F,5355602,2010-05-18,00:01:18,-55.015274,48.52485313,14341,GPS,255,2010-05-18,00:01:18,2010,5,138
1307061,mr2009a29,MIDRIDGE,F,5355603,2010-05-18,05:03:10,0,0,18112,GPS,255,2010-05-18,05:03:10,2010,5,138
1307062,mr2009a29,MIDRIDGE,F,5355604,2010-05-18,10:01:40,-55.02002238,48.5270465,17910,GPS,255,2010-05-18,10:01:40,2010,5,138
1307063,mr2009a29,MIDRIDGE,F,5355605,2010-05-18,15:02:54,-55.02449527,48.52668283,18074,GPS,255,2010-05-18,15:02:54,2010,5,138
