event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
768944277,true,2014-08-09 02:00:00.000,34.9715351,32.7849065,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684633.3644706537,3629162.567759733,"36N"
768944278,true,2014-08-09 02:30:00.000,34.9723764,32.7850045,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684711.9621620954,3629174.9034997844,"36N"
768944279,true,2014-08-09 03:00:00.000,34.9788785,32.7792365,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685332.9461684288,3628546.701424536,"36N"
768944280,true,2014-08-09 03:31:00.000,34.9869322,32.7752265,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686095.6968162959,3628116.1977169444,"36N"
768944281,true,2014-08-09 04:00:00.000,34.9807241,32.7744469,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685515.7689726443,3628018.8480297793,"36N"
768944282,true,2014-08-09 04:31:00.000,34.9800263,32.7751457,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685448.9516169848,3628095.1100099566,"36N"
768944283,true,2014-08-09 05:00:00.000,34.9800507,32.7751313,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685451.2671800978,3628093.556061793,"36N"
768944284,true,2014-08-09 05:30:00.000,34.9800997,32.7752088,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685455.6964397022,3628102.235456944,"36N"
768944285,true,2014-08-09 06:01:00.000,34.9801662,32.7750251,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685462.3070933667,3628081.9827091116,"36N"
768944286,true,2014-08-09 06:30:00.000,34.9798164,32.7749875,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685429.6174163392,3628077.200238423,"36N"
768944287,true,2014-08-09 07:00:00.000,34.9797937,32.7750219,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685427.4196024255,3628080.9748457996,"36N"
768944288,true,2014-08-09 07:31:00.000,34.9797098,32.7751527,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685419.2888319034,3628095.3313652566,"36N"
768944289,true,2014-08-09 08:00:00.000,34.979799,32.7752054,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685427.535324261,3628101.3312971746,"36N"
768944290,true,2014-08-09 08:30:00.000,34.9797832,32.7750794,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685426.316699428,3628087.3322530966,"36N"
768944291,true,2014-08-09 12:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944292,true,2014-08-09 21:00:00.000,34.9815056,32.7597569,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685619.4779574154,3626391.338305168,"36N"
768944293,true,2014-08-09 21:30:00.000,34.9818519,32.7587882,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685653.9346004319,3626284.5329173235,"36N"
768944294,true,2014-08-09 22:00:00.000,34.9846813,32.7559029,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685925.027345326,3625969.5677811867,"36N"
768944295,true,2014-08-09 22:30:00.000,34.9883266,32.7577222,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686262.7870125972,3626177.7081929217,"36N"
768944296,true,2014-08-09 23:00:00.000,34.9851634,32.7606355,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685960.3558789268,3626495.182522545,"36N"
768944297,true,2014-08-09 23:30:00.000,34.983359,32.761408,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685789.6951574043,3626577.670651004,"36N"
768944298,true,2014-08-10 00:00:00.000,34.9784209,32.7625897,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685324.596000558,3626700.0424775784,"36N"
768944299,true,2014-08-10 00:30:00.000,34.9776277,32.7693734,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685236.2251960948,3627450.8540003863,"36N"
768944300,true,2014-08-10 01:00:00.000,34.9707188,32.7753485,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684576.6500357307,3628101.318042714,"36N"
768944301,true,2014-08-10 01:30:00.000,34.9736163,32.7770632,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684844.5263922717,3628296.5096827433,"36N"
768944302,true,2014-08-10 02:00:00.000,34.9770266,32.776895,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685164.3288863295,3628283.8238084563,"36N"
768944303,true,2014-08-10 02:30:00.000,34.978961,32.7763064,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685346.7517875499,3628221.945577772,"36N"
768944304,true,2014-08-10 03:00:00.000,34.9792182,32.7756793,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685372.1456472619,3628152.8611123837,"36N"
768944305,true,2014-08-10 03:30:00.000,34.9800752,32.775117,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685453.591903966,3628092.013377832,"36N"
768944306,true,2014-08-10 04:00:00.000,34.980147,32.7748742,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685460.8216911688,3628065.216693421,"36N"
768944307,true,2014-08-10 04:30:00.000,34.9794615,32.7746776,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685397.0148843909,3628042.215308112,"36N"
768944308,true,2014-08-10 05:00:00.000,34.9800018,32.7751145,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685446.7213158242,3628091.607485882,"36N"
768944309,true,2014-08-10 05:30:00.000,34.9799773,32.7751895,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685444.2706303763,3628099.8808129327,"36N"
768944310,true,2014-08-10 06:00:00.000,34.9798514,32.7749308,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685433.013714625,3628070.9744866034,"36N"
768944311,true,2014-08-10 06:30:00.000,34.979771,32.7750411,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685425.2533292549,3628083.064021246,"36N"
768944312,true,2014-08-10 07:01:00.000,34.9799126,32.7748798,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685438.8524916465,3628065.426702593,"36N"
768944313,true,2014-08-10 07:31:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944314,true,2014-08-10 08:01:00.000,34.9798234,32.7750243,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685430.1967853251,3628081.293029709,"36N"
768944315,true,2014-08-10 08:30:00.000,34.9798007,32.7750889,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685427.9363076461,3628088.4163249624,"36N"
768944316,true,2014-08-10 12:02:00.000,34.9846955,32.7745072,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685887.669165419,3628032.5061947475,"36N"
768944317,true,2014-08-10 21:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944318,true,2014-08-10 21:31:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944319,true,2014-08-10 22:01:00.000,34.9923446,32.769869,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686613.8927338023,3627531.67151484,"36N"
768944320,true,2014-08-10 22:30:00.000,34.9892581,32.7725021,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686319.2565805475,3627818.1997894393,"36N"
768944321,true,2014-08-10 23:00:00.000,34.9863183,32.7765981,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686035.3339630761,3628267.206222174,"36N"
768944322,true,2014-08-10 23:30:00.000,34.9746866,32.7770913,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684944.7267050656,3628301.4964011544,"36N"
768944323,true,2014-08-11 00:00:00.000,34.9721815,32.7727405,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684719.0589640697,3627814.6871578265,"36N"
768944324,true,2014-08-11 00:31:00.000,34.978093,32.768657,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685281.3001360134,3627372.2317899396,"36N"
768944325,true,2014-08-11 01:00:00.000,34.9820286,32.7589191,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685670.2182826747,3626299.3575722915,"36N"
768944326,true,2014-08-11 01:30:00.000,34.9868806,32.7586021,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686125.4742351021,3626272.7306331154,"36N"
768944327,true,2014-08-11 02:00:00.000,34.9869191,32.7584663,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686129.3640812014,3626257.7403468774,"36N"
768944328,true,2014-08-11 02:30:00.000,34.9865642,32.7585485,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686095.9413476178,3626266.230838416,"36N"
768944329,true,2014-08-11 03:00:00.000,34.9846197,32.7600828,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685910.5654014589,3626432.9418315007,"36N"
768944330,true,2014-08-11 03:30:00.000,34.9792043,32.7622784,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685398.637125537,3626666.8967536725,"36N"
768944331,true,2014-08-11 04:00:00.000,34.9773702,32.7724332,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685205.7617476142,3627789.6847467986,"36N"
768944332,true,2014-08-11 04:30:00.000,34.9798145,32.7752037,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685428.9908193088,3628101.16996585,"36N"
768944333,true,2014-08-11 05:00:00.000,34.9801417,32.7749333,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685460.2025583213,3628071.7606287734,"36N"
768944334,true,2014-08-11 05:30:00.000,34.9837831,32.7708415,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685809.8201001505,3627624.4365374106,"36N"
768944335,true,2014-08-11 06:00:00.000,34.9868013,32.7701681,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686093.9672428414,3627555.0724784043,"36N"
768944336,true,2014-08-11 06:30:00.000,34.9867995,32.7701025,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686093.9351993904,3627547.7953330693,"36N"
768944337,true,2014-08-11 07:00:00.000,34.9867173,32.7702058,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686086.0195678328,3627559.1050435044,"36N"
768944338,true,2014-08-11 07:30:00.000,34.9878505,32.769999,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686192.6093861889,3627538.1680774484,"36N"
768944339,true,2014-08-11 08:01:00.000,34.9875095,32.769533,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686161.6347426199,3627485.896114977,"36N"
768944340,true,2014-08-11 08:30:00.000,34.987611,32.7693663,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686171.4906227738,3627467.590386647,"36N"
768944341,true,2014-08-11 12:01:00.000,34.9875463,32.7694054,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686165.3479840744,3627471.812092481,"36N"
768944342,true,2014-08-11 21:01:00.000,35.0008136,32.7546537,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",687439.1756462513,3625859.5072288923,"36N"
768944343,true,2014-08-11 21:30:00.000,35.0059289,32.7529311,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",687922.0856865521,3625677.5691111926,"36N"
768944344,true,2014-08-11 22:00:00.000,35.0106525,32.7516543,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",688367.3730376549,3625544.388761671,"36N"
768944345,true,2014-08-12 02:00:00.000,34.9699253,32.7807762,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684491.111944353,3628701.7760036825,"36N"
768944346,true,2014-08-12 22:01:00.000,34.9802604,32.7631709,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685495.730235468,3626767.711161204,"36N"
768944347,true,2014-08-13 02:00:00.000,34.9800245,32.7751387,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685448.7975277889,3628094.3306682557,"36N"
768944348,true,2014-08-13 22:00:00.000,34.9775678,32.7730383,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685223.0184850448,3627857.1263808776,"36N"
768944349,true,2014-08-14 02:00:00.000,34.9800682,32.7750954,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685452.9810016043,3628089.6060171477,"36N"
768944350,true,2014-08-14 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944351,true,2014-08-15 02:00:00.000,34.9800735,32.7750818,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685453.5057050709,3628088.1072905464,"36N"
768944352,true,2014-08-15 22:01:00.000,34.9869961,32.7581644,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686137.2068748304,3626224.400003831,"36N"
768944353,true,2014-08-16 02:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944354,true,2014-08-16 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944355,true,2014-08-17 02:00:00.000,34.9813837,32.7714989,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685583.6793417699,3627693.119794039,"36N"
768944356,true,2014-08-17 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944357,true,2014-08-18 02:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944358,true,2014-08-18 22:02:00.000,34.9938587,32.756118,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686784.4619230191,3626009.578596921,"36N"
768944359,true,2014-08-19 02:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944360,true,2014-08-19 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944361,true,2014-08-20 02:01:00.000,34.9808165,32.7617667,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685550.7442944334,3626612.9834921523,"36N"
768944362,true,2014-08-20 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944363,true,2014-08-21 02:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944364,true,2014-08-21 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944365,true,2014-08-22 02:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944366,true,2014-08-22 22:02:00.000,34.9751955,32.777053,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684992.4763037234,3628298.1394749996,"36N"
768944367,true,2014-08-23 02:01:00.000,34.9809901,32.771875,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685546.0263935023,3627734.1327410084,"36N"
768944368,true,2014-08-23 22:02:00.000,34.9733019,32.7754916,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684818.3259522183,3628121.69572058,"36N"
768944369,true,2014-08-24 02:02:00.000,34.9826739,32.773263,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685700.8788153449,3627890.9938985305,"36N"
768944370,true,2014-08-24 22:02:00.000,34.9890591,32.7614899,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686323.5665902242,3626596.7742701937,"36N"
768944371,true,2014-08-25 02:01:00.000,34.9811791,32.7715221,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685564.4643988549,3627695.3333923616,"36N"
768944372,true,2014-08-25 22:00:00.000,34.9765604,32.7731613,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685128.3929457056,3627869.001633826,"36N"
768944373,true,2014-08-26 02:01:00.000,34.981389,32.7715611,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685584.0466870198,3627700.026057659,"36N"
768944374,true,2014-08-26 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944375,true,2014-08-27 02:01:00.000,34.9781594,32.7686986,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685287.4343989165,3627376.960832128,"36N"
768944376,true,2014-08-27 22:01:00.000,,,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",,,
768944377,true,2014-08-28 02:02:00.000,34.9718728,32.7762725,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684682.8413276547,3628205.788617423,"36N"
768944378,true,2014-08-28 22:00:00.000,34.9891395,32.7621812,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686329.6585741029,3626673.569786069,"36N"
768944379,true,2014-08-29 02:00:00.000,34.9815341,32.771832,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685597.0769849936,3627730.3190068766,"36N"
768944380,true,2014-08-29 22:01:00.000,34.9973494,32.7736651,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",687074.80279433,3627961.438067377,"36N"
768944381,true,2014-08-30 02:00:00.000,34.9697486,32.7737624,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684489.0409420922,3627923.7533499626,"36N"
768944382,true,2014-08-30 22:01:00.000,34.9768259,32.7643608,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685171.4945215131,3626893.635813348,"36N"
768944383,true,2014-08-31 02:01:00.000,34.9809028,32.7719116,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685537.7722502032,3627738.0379699734,"36N"
768944384,true,2014-08-31 22:00:00.000,34.985382,32.7603825,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685981.3629173217,3626467.513130965,"36N"
768944385,true,2014-09-01 02:00:00.000,34.9735265,32.7804809,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684829.044677507,3628675.3196113417,"36N"
768944386,true,2014-09-01 22:00:00.000,34.9750977,32.7765514,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684984.3534390678,3628242.3492175485,"36N"
768944387,true,2014-09-02 02:00:00.000,34.9812788,32.7717447,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685573.3420256416,3627720.190989484,"36N"
768944388,true,2014-09-02 22:00:00.000,35.0022821,32.7538606,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",687578.4337152572,3625774.166802664,"36N"
768944389,true,2014-09-03 02:00:00.000,34.9807034,32.7719819,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685518.9467712827,3627745.483393674,"36N"
768944390,true,2014-09-03 22:01:00.000,34.9796009,32.7785083,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685402.1251599989,3628467.221929602,"36N"
768944391,true,2014-09-04 02:00:00.000,34.9805915,32.7721607,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685508.0929976394,3627765.113166104,"36N"
768944392,true,2014-09-04 22:00:00.000,34.978657,32.7625586,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685346.7803357008,3626697.0075283316,"36N"
768944393,true,2014-09-05 02:01:00.000,34.9770131,32.7747136,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685167.5843581004,3628041.918597591,"36N"
768944394,true,2014-09-05 22:00:00.000,34.9962524,32.7614032,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686997.6883460924,3626599.8494213405,"36N"
768944395,true,2014-09-06 02:01:00.000,34.9954394,32.7611837,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686921.9771113172,3626574.0739908023,"36N"
768944396,true,2014-09-06 22:00:00.000,34.9974886,32.7615436,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",687113.2143617976,3626617.6027733167,"36N"
768944397,true,2014-09-07 02:00:00.000,34.9911958,32.762487,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686521.6737875141,3626711.1008244352,"36N"
768944398,true,2014-09-07 22:00:00.000,35.0110215,32.7624048,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",688379.3004778314,3626737.1072434997,"36N"
768944399,true,2014-09-08 02:00:00.000,34.9715465,32.7732891,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",684658.4400914441,3627874.4091981216,"36N"
768944400,true,2014-09-08 22:00:00.000,34.9814985,32.761334,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685615.5387873485,3626566.2002662667,"36N"
768944401,true,2014-09-09 02:00:00.000,34.9807017,32.772068,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",685518.6087953399,3627755.027497854,"36N"
768944402,true,2014-09-09 22:00:00.000,34.9957576,32.7609865,,,"gps",,"10881","H2","Striped hyenas Carmel Israel",686952.2017309412,3626552.769801874,"36N"
